Order ID,Order Date,Ship Date,Customer ID,Country,City,State,Postal Code,Region,Category,Sales,Quantity,Discount,Profit
CA-2015-138009,29-11-2015,03-12-2015,SF-20965,United States,Dearborn,Michigan,48126,Central,Office Supplies,161.82,9,0,46.9278
CA-2017-163020,15-09-2017,19-09-2017,MO-17800,United States,New York City,New York,10009,East,Furniture,35.56,7,0,12.0904
CA-2017-153787,19-05-2017,23-05-2017,AT-10735,United States,Seattle,Washington,98115,West,Office Supplies,97.16,2,0,28.1764
CA-2017-133431,17-12-2017,21-12-2017,LC-17140,United States,San Francisco,California,94122,West,Office Supplies,15.24,5,0.2,5.1435
CA-2017-133431,17-12-2017,21-12-2017,LC-17140,United States,San Francisco,California,94122,West,Office Supplies,13.23,3,0,6.0858
US-2016-135720,11-12-2016,13-12-2016,FM-14380,United States,Aurora,Colorado,80013,West,Office Supplies,243.384,3,0.2,-51.7191
US-2016-135720,11-12-2016,13-12-2016,FM-14380,United States,Aurora,Colorado,80013,West,Technology,119.8,5,0.2,29.95
US-2016-135720,11-12-2016,13-12-2016,FM-14380,United States,Aurora,Colorado,80013,West,Technology,300.768,4,0.2,30.0768
CA-2017-144694,24-09-2017,26-09-2017,BD-11605,United States,Miami,Florida,33180,South,Technology,17.88,3,0.2,2.4585
CA-2017-144694,24-09-2017,26-09-2017,BD-11605,United States,Miami,Florida,33180,South,Office Supplies,235.944,3,0.2,85.5297
CA-2015-168004,04-10-2015,09-10-2015,DJ-13420,United States,Warner Robins,Georgia,31088,South,Furniture,392.94,3,0,43.2234
US-2016-123470,15-08-2016,21-08-2016,ME-17725,United States,Aurora,Colorado,80013,West,Office Supplies,18.882,3,0.7,-13.8468
US-2016-123470,15-08-2016,21-08-2016,ME-17725,United States,Aurora,Colorado,80013,West,Office Supplies,122.328,,0.2,12.2328
CA-2016-115917,20-05-2016,25-05-2016,RB-19465,United States,Vallejo,California,94591,West,Furniture,1049.2,5,0,272.792
CA-2016-115917,20-05-2016,25-05-2016,RB-19465,United States,Vallejo,California,94591,West,Office Supplies,15.424,4,0.2,5.0128
CA-2016-147067,18-12-2016,22-12-2016,JD-16150,United States,Minneapolis,Minnesota,55407,Central,Furniture,18.84,3,0,6.0288
CA-2017-167913,30-07-2017,03-08-2017,JL-15835,United States,Mission Viejo,California,92691,West,Office Supplies,330.4,2,0,85.904
CA-2017-167913,30-07-2017,03-08-2017,JL-15835,United States,Mission Viejo,California,92691,West,Office Supplies,26.25,7,0,12.6
CA-2017-106103,10-06-2017,15-06-2017,SC-20305,United States,Rochester Hills,Michigan,48307,Central,Technology,132.52,4,0,54.3332
US-2017-127719,21-07-2017,25-07-2017,TW-21025,United States,Plainfield,New Jersey,7060,East,Office Supplies,6.48,1,0,3.1752
CA-2017-126221,30-12-2017,05-01-2018,CC-12430,United States,Columbus,Indiana,47201,Central,Office Supplies,209.3,2,0,56.511
CA-2016-103947,01-04-2016,08-04-2016,BB-10990,United States,Sierra Vista,Arizona,85635,West,Office Supplies,31.56,5,0.2,9.8625
CA-2016-103947,01-04-2016,08-04-2016,BB-10990,United States,Sierra Vista,Arizona,85635,West,Office Supplies,30.144,2,0.2,3.0144
CA-2016-160745,11-12-2016,16-12-2016,AR-10825,United States,Vancouver,Washington,98661,West,Furniture,14.8,4,0,6.068
CA-2016-160745,11-12-2016,16-12-2016,AR-10825,United States,Vancouver,Washington,98661,West,Technology,302.376,3,0.2,22.6782
CA-2016-160745,11-12-2016,16-12-2016,AR-10825,United States,Vancouver,Washington,98661,West,Technology,316,4,0,31.6
CA-2016-132661,23-10-2016,29-10-2016,SR-20740,United States,New York City,New York,10024,East,Office Supplies,379.4,10,0,178.318
CA-2017-140844,19-06-2017,23-06-2017,AR-10405,United States,New York City,New York,10035,East,Office Supplies,97.82,2,0,45.9754
CA-2017-140844,19-06-2017,23-06-2017,AR-10405,United States,New York City,New York,10035,East,Technology,103.12,8,0,10.312
CA-2016-137239,22-08-2016,28-08-2016,CR-12730,United States,Columbus,Ohio,43229,East,Office Supplies,113.552,2,0.2,8.5164
CA-2016-137239,22-08-2016,28-08-2016,CR-12730,United States,Columbus,Ohio,43229,East,Office Supplies,3.318,,0.7,-2.6544
CA-2016-137239,22-08-2016,28-08-2016,CR-12730,United States,Columbus,Ohio,43229,East,Office Supplies,134.288,2,0.2,45.3222
US-2016-156097,19-09-2016,19-09-2016,EH-14125,United States,Aurora,Illinois,60505,Central,Furniture,701.372,2,0.3,-50.098
US-2016-156097,19-09-2016,19-09-2016,EH-14125,United States,Aurora,Illinois,60505,Central,Office Supplies,2.308,2,0.8,-3.462
CA-2015-146563,24-08-2015,28-08-2015,CB-12025,United States,Arlington,Texas,76017,Central,Office Supplies,999.432,7,0.2,124.929
CA-2015-146563,24-08-2015,28-08-2015,CB-12025,United States,Arlington,Texas,76017,Central,Office Supplies,724.08,14,0.2,-135.765
CA-2015-146563,24-08-2015,28-08-2015,CB-12025,United States,Arlington,Texas,76017,Central,Furniture,918.785,5,0.3,-118.1295
CA-2015-146563,24-08-2015,28-08-2015,CB-12025,United States,Arlington,Texas,76017,Central,Office Supplies,2.724,3,0.8,-4.2222
CA-2016-123666,26-03-2016,30-03-2016,SP-20545,United States,New York City,New York,10011,East,Office Supplies,459.95,5,0,18.398
CA-2016-143308,04-11-2016,04-11-2016,RC-19825,United States,Louisville,Kentucky,40214,South,Office Supplies,10.74,3,0,5.2626
CA-2017-132682,08-06-2017,10-06-2017,TH-21235,United States,Dallas,Texas,75081,Central,Office Supplies,23.76,3,0.2,2.079
CA-2017-132682,08-06-2017,10-06-2017,TH-21235,United States,Dallas,Texas,75081,Central,Office Supplies,85.056,3,0.2,28.7064
CA-2017-132682,08-06-2017,10-06-2017,TH-21235,United States,Dallas,Texas,75081,Central,Technology,381.576,3,0.2,28.6182
CA-2014-156314,24-12-2014,26-12-2014,RP-19390,United States,Cleveland,Ohio,44105,East,Furniture,30.36,5,0.2,8.7285
US-2017-106663,09-06-2017,13-06-2017,MO-17800,United States,Chicago,Illinois,60653,Central,Furniture,23.976,3,0.6,-14.3856
US-2017-106663,09-06-2017,13-06-2017,MO-17800,United States,Chicago,Illinois,60653,Central,Furniture,108.925,,0.5,-71.8905
US-2017-106663,09-06-2017,13-06-2017,MO-17800,United States,Chicago,Illinois,60653,Central,Office Supplies,36.352,8,0.2,11.36
CA-2017-111178,15-06-2017,22-06-2017,TD-20995,United States,Quincy,Illinois,62301,Central,Office Supplies,19.56,5,0.2,1.7115
CA-2017-130351,05-12-2017,08-12-2017,RB-19570,United States,Columbus,Indiana,47201,Central,Office Supplies,61.44,3,0,16.5888
CA-2017-130351,05-12-2017,08-12-2017,RB-19570,United States,Columbus,Indiana,47201,Central,Office Supplies,38.9,5,0,17.505
CA-2017-130351,05-12-2017,08-12-2017,RB-19570,United States,Columbus,Indiana,47201,Central,Technology,99.39,3,0,40.7499
US-2017-119438,18-03-2017,23-03-2017,CD-11980,United States,Tyler,Texas,75701,Central,Office Supplies,2.688,3,0.8,-7.392
US-2017-119438,18-03-2017,23-03-2017,CD-11980,United States,Tyler,Texas,75701,Central,Technology,27.816,3,0.2,4.5201
US-2017-119438,18-03-2017,23-03-2017,CD-11980,United States,Tyler,Texas,75701,Central,Furniture,82.524,3,0.6,-41.262
US-2017-119438,18-03-2017,23-03-2017,CD-11980,United States,Tyler,Texas,75701,Central,Office Supplies,182.994,3,0.8,-320.2395
CA-2016-164511,19-11-2016,24-11-2016,DJ-13630,United States,New York City,New York,10024,East,Office Supplies,14.352,3,0.2,4.6644
CA-2016-164511,19-11-2016,24-11-2016,DJ-13630,United States,New York City,New York,10024,East,Office Supplies,64.96,2,0,2.5984
CA-2016-164511,19-11-2016,24-11-2016,DJ-13630,United States,New York City,New York,10024,East,Office Supplies,68.6,4,0,18.522
US-2017-168116,04-11-2017,04-11-2017,GT-14635,United States,Burlington,North Carolina,27217,South,Technology,7999.98,4,0.5,-3839.9904
US-2017-168116,04-11-2017,04-11-2017,GT-14635,United States,Burlington,North Carolina,27217,South,Office Supplies,167.44,2,0.2,14.651
CA-2014-157784,05-07-2014,08-07-2014,MC-17845,United States,Jackson,Mississippi,39212,South,Technology,479.97,3,0,163.1898
CA-2014-157784,05-07-2014,08-07-2014,MC-17845,United States,Jackson,Mississippi,39212,South,Office Supplies,14.62,2,0,6.8714
CA-2014-157784,05-07-2014,08-07-2014,MC-17845,United States,Jackson,Mississippi,39212,South,Office Supplies,19.44,3,0,9.3312
CA-2017-161480,25-12-2017,29-12-2017,RA-19285,United States,New York City,New York,10035,East,Furniture,191.984,,0.2,4.7996
US-2014-117135,21-06-2014,23-06-2014,NP-18325,United States,Waynesboro,Virginia,22980,South,Furniture,104.01,1,0,14.5614
US-2014-117135,21-06-2014,23-06-2014,NP-18325,United States,Waynesboro,Virginia,22980,South,Technology,284.82,1,0,74.0532
US-2014-117135,21-06-2014,23-06-2014,NP-18325,United States,Waynesboro,Virginia,22980,South,Office Supplies,36.84,3,0,10.3152
CA-2015-131534,28-03-2015,02-04-2015,AB-10165,United States,Los Angeles,California,90036,West,Technology,166.24,1,0,24.936
CA-2015-131534,28-03-2015,02-04-2015,AB-10165,United States,Los Angeles,California,90036,West,Office Supplies,33.4,5,0,16.032
CA-2015-119291,14-05-2015,17-05-2015,JO-15550,United States,Chester,Pennsylvania,19013,East,Office Supplies,198.272,8,0.2,17.3488
CA-2015-119291,14-05-2015,17-05-2015,JO-15550,United States,Chester,Pennsylvania,19013,East,Office Supplies,47.36,4,0.2,17.76
CA-2015-119291,14-05-2015,17-05-2015,JO-15550,United States,Chester,Pennsylvania,19013,East,Office Supplies,200.984,7,0.2,62.8075
CA-2015-119291,14-05-2015,17-05-2015,JO-15550,United States,Chester,Pennsylvania,19013,East,Office Supplies,97.696,4,0.2,31.7512
CA-2015-119291,14-05-2015,17-05-2015,JO-15550,United States,Chester,Pennsylvania,19013,East,Office Supplies,2.696,1,0.2,0.8088
CA-2015-119291,14-05-2015,17-05-2015,JO-15550,United States,Chester,Pennsylvania,19013,East,Office Supplies,18.588,2,0.7,-13.6312
CA-2015-119291,14-05-2015,17-05-2015,JO-15550,United States,Chester,Pennsylvania,19013,East,Office Supplies,4.896,3,0.7,-3.4272
CA-2017-114552,02-09-2017,08-09-2017,Dl-13600,United States,Cleveland,Ohio,44105,East,Furniture,15.072,3,0.2,4.1448
CA-2016-163755,04-11-2016,08-11-2016,AS-10285,United States,Seattle,Washington,98103,West,Furniture,209.88,3,0,35.6796
CA-2015-142027,09-04-2015,14-04-2015,JK-15370,United States,Long Beach,California,90805,West,Furniture,369.912,,0.2,-13.8717
CA-2014-138527,12-09-2014,17-09-2014,BN-11470,United States,Cary,North Carolina,27511,South,Office Supplies,10.368,2,0.2,3.6288
CA-2014-138527,12-09-2014,17-09-2014,BN-11470,United States,Cary,North Carolina,27511,South,Office Supplies,166.84,5,0.2,18.7695
CA-2014-138527,12-09-2014,17-09-2014,BN-11470,United States,Cary,North Carolina,27511,South,Technology,15.216,1,0.2,2.2824
CA-2014-112158,02-12-2014,04-12-2014,DP-13165,United States,New York City,New York,10035,East,Technology,119.96,4,0,52.7824
CA-2014-112158,02-12-2014,04-12-2014,DP-13165,United States,New York City,New York,10035,East,Furniture,883.92,5,0.2,-110.49
CA-2014-112158,02-12-2014,04-12-2014,DP-13165,United States,New York City,New York,10035,East,Office Supplies,46.72,8,0.2,15.768
CA-2014-113887,05-04-2014,07-04-2014,TH-21550,United States,New York City,New York,10035,East,Office Supplies,55.48,1,0,26.6304
CA-2017-146136,03-09-2017,07-09-2017,AP-10915,United States,Palm Coast,Florida,32137,South,Office Supplies,24.448,4,0.2,8.8624
US-2017-100048,19-05-2017,24-05-2017,RS-19765,United States,Mount Vernon,New York,10550,East,Office Supplies,281.34,6,0,109.7226
US-2017-100048,19-05-2017,24-05-2017,RS-19765,United States,Mount Vernon,New York,10550,East,Technology,307.98,2,0,89.3142
US-2017-100048,19-05-2017,24-05-2017,RS-19765,United States,Mount Vernon,New York,10550,East,Technology,299.97,3,0,113.9886
CA-2014-153150,01-07-2014,06-07-2014,Dl-13600,United States,Seattle,Washington,98105,West,Office Supplies,19.92,5,0.2,6.972
CA-2014-130092,11-01-2014,14-01-2014,SV-20365,United States,Dover,Delaware,19901,East,Furniture,9.94,2,0,3.0814
CA-2017-108910,24-09-2017,29-09-2017,KC-16540,United States,Newark,Ohio,43055,East,Furniture,103.056,3,0.2,24.4758
CA-2014-104472,02-06-2014,07-06-2014,CK-12325,United States,Orem,Utah,84057,West,Office Supplies,59.808,3,0.2,19.4376
CA-2014-104472,02-06-2014,07-06-2014,CK-12325,United States,Orem,Utah,84057,West,Furniture,73.32,6,0,21.996
CA-2016-112942,13-02-2016,18-02-2016,RD-19810,United States,Los Angeles,California,90045,West,Office Supplies,146.82,3,0,73.41
CA-2016-142335,15-12-2016,19-12-2016,MP-17965,United States,Detroit,Michigan,48205,Central,Furniture,1652.94,,0,231.4116
CA-2016-142335,15-12-2016,19-12-2016,MP-17965,United States,Detroit,Michigan,48205,Central,Office Supplies,296.37,3,0,80.0199
CA-2014-117429,07-10-2014,13-10-2014,MR-17545,United States,Philadelphia,Pennsylvania,19140,East,Furniture,129.92,5,0.2,21.112
CA-2016-114713,07-07-2016,12-07-2016,SC-20695,United States,Hialeah,Florida,33012,South,Office Supplies,45.584,7,0.2,5.1282
CA-2017-144113,16-09-2017,20-09-2017,JF-15355,United States,Austin,Texas,78745,Central,Office Supplies,17.568,2,0.2,6.3684
CA-2017-144113,16-09-2017,20-09-2017,JF-15355,United States,Austin,Texas,78745,Central,Technology,55.992,1,0.2,5.5992
US-2016-150861,03-12-2016,06-12-2016,EG-13900,United States,Oceanside,New York,11572,East,Office Supplies,182.72,8,0,84.0512
US-2016-150861,03-12-2016,06-12-2016,EG-13900,United States,Oceanside,New York,11572,East,Furniture,400.032,2,0.4,-153.3456
US-2016-150861,03-12-2016,06-12-2016,EG-13900,United States,Oceanside,New York,11572,East,Office Supplies,33.63,3,0,10.089
US-2016-150861,03-12-2016,06-12-2016,EG-13900,United States,Oceanside,New York,11572,East,Furniture,542.646,3,0.1,102.4998
US-2016-150861,03-12-2016,06-12-2016,EG-13900,United States,Oceanside,New York,11572,East,Office Supplies,6.3,2,0,3.024
CA-2017-131954,21-01-2017,25-01-2017,DS-13030,United States,Seattle,Washington,98115,West,Office Supplies,242.94,3,0,9.7176
CA-2017-131954,21-01-2017,25-01-2017,DS-13030,United States,Seattle,Washington,98115,West,Technology,179.97,3,0,86.3856
CA-2017-131954,21-01-2017,25-01-2017,DS-13030,United States,Seattle,Washington,98115,West,Office Supplies,99.696,6,0.2,33.6474
CA-2017-131954,21-01-2017,25-01-2017,DS-13030,United States,Seattle,Washington,98115,West,Office Supplies,27.936,4,0.2,9.4284
CA-2017-131954,21-01-2017,25-01-2017,DS-13030,United States,Seattle,Washington,98115,West,Furniture,84.98,1,0,18.6956
CA-2017-131954,21-01-2017,25-01-2017,DS-13030,United States,Seattle,Washington,98115,West,Office Supplies,18.72,5,0.2,6.552
CA-2014-132500,08-09-2014,12-09-2014,GZ-14470,United States,San Francisco,California,94110,West,Technology,49.98,2,0,8.4966
CA-2014-112326,04-01-2014,08-01-2014,PO-19195,United States,Naperville,Illinois,60540,Central,Office Supplies,11.784,3,0.2,4.2717
CA-2014-112326,04-01-2014,08-01-2014,PO-19195,United States,Naperville,Illinois,60540,Central,Office Supplies,272.736,3,0.2,-64.7748
CA-2014-112326,04-01-2014,08-01-2014,PO-19195,United States,Naperville,Illinois,60540,Central,Office Supplies,3.54,2,0.8,-5.487
US-2016-146710,27-08-2016,01-09-2016,SS-20875,United States,Dallas,Texas,75220,Central,Office Supplies,51.52,,0.2,-10.948
US-2016-146710,27-08-2016,01-09-2016,SS-20875,United States,Dallas,Texas,75220,Central,Office Supplies,3.528,1,0.2,1.1466
US-2016-146710,27-08-2016,01-09-2016,SS-20875,United States,Dallas,Texas,75220,Central,Office Supplies,4.624,1,0.2,1.6762
US-2016-146710,27-08-2016,01-09-2016,SS-20875,United States,Dallas,Texas,75220,Central,Office Supplies,55.168,4,0.2,6.2064
CA-2014-124429,27-05-2014,27-05-2014,MH-17785,United States,San Diego,California,92105,West,Furniture,567.12,10,0.2,-28.356
CA-2014-124429,27-05-2014,27-05-2014,MH-17785,United States,San Diego,California,92105,West,Office Supplies,359.32,4,0,7.1864
CA-2016-150889,20-03-2016,22-03-2016,PB-19105,United States,Evanston,Illinois,60201,Central,Technology,11.992,1,0.2,0.8994
CA-2017-126074,02-10-2017,06-10-2017,RF-19735,United States,Trenton,Michigan,48183,Central,Office Supplies,58.05,3,0,26.703
CA-2017-126074,02-10-2017,06-10-2017,RF-19735,United States,Trenton,Michigan,48183,Central,Furniture,157.74,11,0,56.7864
CA-2017-126074,02-10-2017,06-10-2017,RF-19735,United States,Trenton,Michigan,48183,Central,Office Supplies,56.98,7,0,22.792
CA-2017-126074,02-10-2017,06-10-2017,RF-19735,United States,Trenton,Michigan,48183,Central,Office Supplies,2.88,1,0,1.4112
CA-2016-110499,07-04-2016,09-04-2016,YC-21895,United States,San Francisco,California,94110,West,Technology,1199.976,3,0.2,374.9925
CA-2015-135272,07-12-2015,12-12-2015,MS-17830,United States,Los Angeles,California,90036,West,Furniture,79.92,4,0,28.7712
CA-2016-140928,18-09-2016,22-09-2016,NB-18655,United States,Jacksonville,Florida,32216,South,Furniture,383.438,4,0.45,-167.3184
CA-2014-106803,29-12-2014,02-01-2015,DC-13285,United States,Cottage Grove,Minnesota,55016,Central,Office Supplies,24.56,2,0,6.8768
CA-2014-106803,29-12-2014,02-01-2015,DC-13285,United States,Cottage Grove,Minnesota,55016,Central,Technology,119.8,4,0,47.92
CA-2017-117240,23-07-2017,28-07-2017,CP-12340,United States,New York City,New York,10009,East,Office Supplies,13.128,3,0.2,4.2666
CA-2017-133333,18-09-2017,22-09-2017,BF-11020,United States,Green Bay,Wisconsin,54302,Central,Office Supplies,22.72,4,0,10.224
CA-2015-112319,31-08-2015,05-09-2015,AR-10510,United States,Los Angeles,California,90004,West,Office Supplies,58.32,,0,27.9936
CA-2017-126046,03-11-2017,07-11-2017,JC-16105,United States,Atlanta,Georgia,30318,South,,12.39,3,0,5.6994
CA-2015-114923,08-02-2015,13-02-2015,LH-17020,United States,Columbus,Ohio,43229,East,Technology,107.982,3,0.4,-26.9955
CA-2014-162775,13-01-2014,15-01-2014,CS-12250,United States,Bossier City,Louisiana,71111,South,Office Supplies,11.36,2,0,5.3392
CA-2014-162775,13-01-2014,15-01-2014,CS-12250,United States,Bossier City,Louisiana,71111,South,Office Supplies,50.94,3,0,25.47
CA-2014-162775,13-01-2014,15-01-2014,CS-12250,United States,Bossier City,Louisiana,71111,South,Technology,646.74,6,0,258.696
CA-2014-162775,13-01-2014,15-01-2014,CS-12250,United States,Bossier City,Louisiana,71111,South,Office Supplies,5.64,3,0,2.7072
CA-2014-162775,13-01-2014,15-01-2014,CS-12250,United States,Bossier City,Louisiana,71111,South,Office Supplies,572.58,6,0,34.3548
CA-2014-106810,14-05-2014,20-05-2014,AJ-10795,United States,Saint Petersburg,Florida,33710,South,Furniture,310.88,2,0.2,23.316
CA-2016-157245,19-05-2016,24-05-2016,LE-16810,United States,Arlington,Virginia,22204,South,Furniture,641.96,2,0,179.7488
CA-2017-104220,30-01-2017,05-02-2017,BV-11245,United States,Des Moines,Iowa,50315,Central,Office Supplies,18.28,2,0,9.14
CA-2017-104220,30-01-2017,05-02-2017,BV-11245,United States,Des Moines,Iowa,50315,Central,Technology,207,3,0,51.75
CA-2017-104220,30-01-2017,05-02-2017,BV-11245,United States,Des Moines,Iowa,50315,Central,Office Supplies,32.35,5,0,16.175
CA-2017-104220,30-01-2017,05-02-2017,BV-11245,United States,Des Moines,Iowa,50315,Central,Office Supplies,7.71,1,0,3.4695
CA-2017-104220,30-01-2017,05-02-2017,BV-11245,United States,Des Moines,Iowa,50315,Central,Office Supplies,40.3,2,0,10.881
CA-2017-104220,30-01-2017,05-02-2017,BV-11245,United States,Des Moines,Iowa,50315,Central,Furniture,34.58,7,0,14.5236
CA-2014-165974,29-06-2014,06-07-2014,DL-12865,United States,Cincinnati,Ohio,45231,East,Office Supplies,32.76,7,0.2,3.6855
CA-2015-144267,21-08-2015,23-08-2015,NZ-18565,United States,San Francisco,California,94110,West,Furniture,544.008,3,0.2,40.8006
CA-2015-144267,21-08-2015,23-08-2015,NZ-18565,United States,San Francisco,California,94110,West,Office Supplies,59.94,3,0,28.1718
CA-2015-144267,21-08-2015,23-08-2015,NZ-18565,United States,San Francisco,California,94110,West,Office Supplies,23.92,4,0,11.7208
CA-2015-144267,21-08-2015,23-08-2015,NZ-18565,United States,San Francisco,California,94110,West,Office Supplies,4.28,1,0,1.926
US-2015-157014,03-10-2015,06-10-2015,BM-11785,United States,Columbus,Ohio,43229,East,Office Supplies,32.07,5,0.7,-22.449
US-2015-157014,03-10-2015,06-10-2015,BM-11785,United States,Columbus,Ohio,43229,East,,24,2,0.2,-2.7
US-2015-157014,03-10-2015,06-10-2015,BM-11785,United States,Columbus,Ohio,43229,East,Furniture,35.49,1,0.5,-15.6156
US-2015-157014,03-10-2015,06-10-2015,BM-11785,United States,Columbus,Ohio,43229,East,Technology,47.984,2,0.2,0.5998
CA-2015-154921,23-05-2015,28-05-2015,EA-14035,United States,Columbia,South Carolina,29203,South,Office Supplies,186.69,3,0,87.7443
CA-2017-129567,17-03-2017,21-03-2017,CL-12565,United States,Lancaster,California,93534,West,Office Supplies,17.456,2,0.2,5.8914
CA-2015-154620,12-12-2015,16-12-2015,LT-17110,United States,Lancaster,California,93534,West,Furniture,348.928,2,0.2,34.8928
CA-2015-115938,26-06-2015,30-06-2015,SA-20830,United States,Richmond,Virginia,23223,South,Office Supplies,143.96,4,0,69.1008
CA-2015-115938,26-06-2015,30-06-2015,SA-20830,United States,Richmond,Virginia,23223,South,Office Supplies,15.42,1,0,4.1634
CA-2015-115938,26-06-2015,30-06-2015,SA-20830,United States,Richmond,Virginia,23223,South,Office Supplies,43.04,8,0,21.0896
CA-2015-115938,26-06-2015,30-06-2015,SA-20830,United States,Richmond,Virginia,23223,South,Furniture,332.94,3,0,79.9056
CA-2016-105256,20-05-2016,20-05-2016,JK-15730,United States,Asheville,North Carolina,28806,South,Technology,1363.96,5,0.2,85.2475
CA-2014-156433,20-09-2014,26-09-2014,ES-14020,United States,San Francisco,California,94110,West,Office Supplies,9.96,2,0,4.5816
CA-2014-156433,20-09-2014,26-09-2014,ES-14020,United States,San Francisco,California,94110,West,Office Supplies,21.72,4,0,10.6428
CA-2017-151428,21-09-2017,26-09-2017,RH-19495,United States,Rochester,Minnesota,55901,Central,Office Supplies,20.16,7,0,9.8784
CA-2015-124653,24-12-2015,26-12-2015,DB-13120,United States,Rochester,New York,14609,East,Office Supplies,132.79,7,0,63.7392
CA-2015-124653,24-12-2015,26-12-2015,DB-13120,United States,Rochester,New York,14609,East,Office Supplies,12.96,2,0,6.2208
CA-2015-124653,24-12-2015,26-12-2015,DB-13120,United States,Rochester,New York,14609,East,Office Supplies,21.56,,0,10.3488
CA-2015-101910,27-11-2015,03-12-2015,CD-11920,United States,Lake Elsinore,California,92530,West,Furniture,283.92,5,0.2,17.745
CA-2017-105809,20-02-2017,23-02-2017,HW-14935,United States,San Diego,California,92105,West,Furniture,22.23,1,0,7.3359
CA-2017-105809,20-02-2017,23-02-2017,HW-14935,United States,San Diego,California,92105,West,Technology,215.968,2,0.2,18.8972
CA-2016-136133,18-08-2016,23-08-2016,HW-14935,United States,New York City,New York,10024,East,Office Supplies,355.32,9,0,99.4896
CA-2016-115504,12-03-2016,17-03-2016,MC-18130,United States,Monroe,Louisiana,71203,South,Office Supplies,12.96,2,0,6.2208
CA-2017-135783,22-04-2017,24-04-2017,GM-14440,United States,San Francisco,California,94122,West,Furniture,18.28,2,0,6.2152
CA-2014-134313,01-11-2014,07-11-2014,RA-19915,United States,Denver,Colorado,80219,West,Office Supplies,43.176,3,0.2,4.3176
CA-2014-134313,01-11-2014,07-11-2014,RA-19915,United States,Denver,Colorado,80219,West,Technology,1983.968,4,0.2,247.996
CA-2015-140921,03-02-2015,05-02-2015,AA-10375,United States,Omaha,Nebraska,68104,Central,Furniture,28.4,2,0,11.076
CA-2015-140921,03-02-2015,05-02-2015,AA-10375,United States,Omaha,Nebraska,68104,Central,Technology,149.97,3,0,50.9898
CA-2014-151995,13-10-2014,15-10-2014,ZC-21910,United States,Edmonds,Washington,98026,West,Office Supplies,11.52,4,0,3.2256
CA-2014-151995,13-10-2014,15-10-2014,ZC-21910,United States,Edmonds,Washington,98026,West,Furniture,1298.55,5,0,311.652
CA-2014-151995,13-10-2014,15-10-2014,ZC-21910,United States,Edmonds,Washington,98026,West,Office Supplies,213.92,4,0,62.0368
CA-2014-151995,13-10-2014,15-10-2014,ZC-21910,United States,Edmonds,Washington,98026,West,Technology,25.78,2,0,2.578
CA-2017-143686,14-05-2017,14-05-2017,PJ-19015,United States,Santa Ana,California,92704,West,Furniture,18.28,2,0,6.2152
CA-2017-143686,14-05-2017,14-05-2017,PJ-19015,United States,Santa Ana,California,92704,West,Technology,1399.93,7,0,601.9699
CA-2015-106565,20-03-2015,23-03-2015,BW-11110,United States,Milwaukee,Wisconsin,53209,Central,Office Supplies,51.84,8,0,24.8832
CA-2016-149370,15-09-2016,19-09-2016,DB-13210,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,5.344,1,0.2,1.8704
CA-2014-140858,28-06-2014,02-07-2014,CA-12775,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,41.472,8,0.2,14.5152
CA-2014-140858,28-06-2014,02-07-2014,CA-12775,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,3.168,3,0.7,-2.4288
CA-2014-140858,28-06-2014,02-07-2014,CA-12775,United States,Philadelphia,Pennsylvania,19140,East,Furniture,1228.465,,0.3,0
CA-2014-140858,28-06-2014,02-07-2014,CA-12775,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,31.086,3,0.7,-22.7964
CA-2014-140858,28-06-2014,02-07-2014,CA-12775,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,335.52,4,0.2,117.432
CA-2017-101434,20-06-2017,27-06-2017,TR-21325,United States,Belleville,New Jersey,7109,East,Technology,239.97,3,0,71.991
CA-2017-101434,20-06-2017,27-06-2017,TR-21325,United States,Belleville,New Jersey,7109,East,Office Supplies,9.82,2,0,4.8118
US-2014-102071,09-05-2014,15-05-2014,PG-18820,United States,San Francisco,California,94110,West,Technology,67.8,4,0,4.068
US-2014-102071,09-05-2014,15-05-2014,PG-18820,United States,San Francisco,California,94110,West,Technology,167.97,3,0,40.3128
CA-2017-126956,21-08-2017,28-08-2017,GT-14710,United States,Lakeville,Minnesota,55044,Central,Office Supplies,35,7,0,16.8
CA-2017-126956,21-08-2017,28-08-2017,GT-14710,United States,Lakeville,Minnesota,55044,Central,Office Supplies,37.24,4,0,10.7996
CA-2017-126956,21-08-2017,28-08-2017,GT-14710,United States,Lakeville,Minnesota,55044,Central,Office Supplies,15.28,2,0,7.4872
CA-2017-129462,16-06-2017,21-06-2017,JE-15745,United States,Florence,Kentucky,41042,South,Furniture,301.96,2,0,90.588
CA-2017-129462,16-06-2017,21-06-2017,JE-15745,United States,Florence,Kentucky,41042,South,Office Supplies,180.66,3,0,50.5848
CA-2017-129462,16-06-2017,21-06-2017,JE-15745,United States,Florence,Kentucky,41042,South,Technology,191.98,2,0,51.8346
CA-2017-129462,16-06-2017,21-06-2017,JE-15745,United States,Florence,Kentucky,41042,South,Technology,65.99,1,0,17.1574
